Year,LapNumber,RaceProgress,Stint,TyreLife,LapTime_Delta_Clean,laptime_pct_above_median,cumulative_degradation_clean,Position,position_vs_start,PitNextLap,is_wet_lap,neutralised_lap,track_temp_mean,humidity_mean,rainfall_any,wind_speed_mean,circuit_overtaking,circuit_is_street,circuit_deg_tier,laptime_trend,deg_trend,neutralised_prev,Compound_enc,car_tier_enc,circuit_avg_tyre_life,circuit_pit_rate
2024,30,0.3896103896103896,2,18.0,-0.2469999999999999,0.3877614875737464,-0.0620000000000118,12,3.0,0,0,0,31.80540540540541,51.44594594594594,0.0,1.900675675675676,1,0,1,-0.2760146611836223,-0.2469999999999998,0,2,1,15.05,0.0251
2024,31,0.4025974025974026,2,19.0,0.2730000000000103,0.6928303236188144,0.2109999999999985,12,3.0,0,0,0,31.80540540540541,51.44594594594594,0.0,1.900675675675676,1,0,1,0.30506883604506796,0.2730000000000103,0,2,1,15.05,0.0251
2024,32,0.4155844155844156,2,20.0,-0.2710000000000008,0.3899964241015597,-0.0600000000000022,11,4.0,0,0,0,31.80540540540541,51.44594594594594,0.0,1.900675675675676,1,0,1,-0.30283389951725465,-0.2710000000000007,0,2,1,15.05,0.0251
2024,33,0.4285714285714285,2,21.0,-0.125,0.2503128911138966,-0.1850000000000022,10,5.0,0,0,0,31.80540540540541,51.44594594594594,0.0,1.900675675675676,1,0,1,-0.13968353298766312,-0.125,0,2,1,15.05,0.0251
2024,34,0.4415584415584415,2,22.0,0.0559999999999973,0.3128911138923667,-0.1290000000000049,10,5.0,0,0,0,31.80540540540541,51.44594594594594,0.0,1.900675675675676,1,0,1,0.06257822277847008,0.0559999999999973,0,2,1,15.05,0.0251
2024,35,0.4545454545454545,2,23.0,-0.0849999999999937,0.2179063114607627,-0.2139999999999986,10,5.0,0,0,0,31.80540540540541,51.44594594594594,0.0,1.900675675675676,1,0,1,-0.09498480243160398,-0.08499999999999372,0,2,1,15.05,0.0251
2024,36,0.4675324675324675,2,24.0,-0.1440000000000054,0.0569908814589687,-0.3580000000000041,10,5.0,0,0,0,31.80540540540541,51.44594594594594,0.0,1.900675675675676,1,0,1,-0.160915430001794,-0.14400000000000548,0,2,1,15.05,0.0251
2024,37,0.4805194805194805,2,25.0,0.0369999999999919,0.0983372072233079,-0.3210000000000121,10,5.0,0,0,0,31.80540540540541,51.44594594594594,0.0,1.900675675675676,1,0,1,0.0413463257643392,0.036999999999991984,0,2,1,15.05,0.0251
2024,38,0.4935064935064935,2,26.0,0.0130000000000052,0.1128642946540308,-0.3080000000000069,9,6.0,0,0,0,31.80540540540541,51.44594594594594,0.0,1.900675675675676,1,0,1,0.01452708743072291,0.01300000000000523,0,2,1,15.05,0.0251
2024,39,0.5064935064935064,2,27.0,-0.0529999999999972,0.0536384766672646,-0.3610000000000042,9,6.0,0,0,0,31.80540540540541,51.44594594594594,0.0,1.900675675675676,1,0,1,-0.059225817986766204,-0.05299999999999733,0,2,1,15.05,0.0251
2024,40,0.5194805194805194,2,28.0,0.0130000000000052,0.0681655640979874,-0.347999999999999,9,6.0,0,0,0,31.80540540540541,51.44594594594594,0.0,1.900675675675676,1,0,1,0.014527087430722792,0.01300000000000523,0,2,1,15.05,0.0251
2024,41,0.5324675324675324,2,29.0,-0.0780000000000029,-0.0189969604863176,-0.4260000000000019,9,6.0,0,0,0,31.80540540540541,51.44594594594594,0.0,1.900675675675676,1,0,1,-0.087162524584305,-0.0780000000000029,0,2,1,15.05,0.0251
2024,42,0.5454545454545454,2,30.0,0.1439999999999912,0.1419184695154605,-0.2820000000000107,9,6.0,0,0,0,31.80540540540541,51.44594594594594,0.0,1.900675675675676,1,0,1,0.1609154300017781,0.1439999999999912,0,2,1,15.05,0.0251
2024,43,0.5584415584415584,2,31.0,0.081000000000003,0.2324333988914697,-0.2010000000000076,9,6.0,0,0,0,31.80540540540541,51.44594594594594,0.0,1.900675675675676,1,0,1,0.09051492937600919,0.0810000000000031,0,2,1,15.05,0.0251
2024,44,0.5714285714285714,2,32.0,-0.073999999999998,0.1497407473627753,-0.2750000000000057,9,6.0,0,0,0,31.80540540540541,51.44594594594594,0.0,1.900675675675676,1,0,1,-0.0826926515286944,-0.0739999999999981,0,2,1,15.05,0.0251
2024,45,0.5844155844155844,2,33.0,-0.1470000000000055,-0.0145270874307228,-0.4220000000000112,9,6.0,0,0,0,31.80540540540541,51.44594594594594,0.0,1.900675675675676,1,0,1,-0.1642678347934981,-0.14700000000000552,0,2,1,15.05,0.0251
2024,46,0.5974025974025974,2,34.0,-0.0369999999999919,-0.055873413195062,-0.4590000000000032,9,6.0,0,0,0,31.80540540540541,51.44594594594594,0.0,1.900675675675676,1,0,1,-0.0413463257643392,-0.036999999999991984,0,2,1,15.05,0.0251
2024,47,0.6103896103896104,2,35.0,0.0330000000000012,-0.0189969604863176,-0.4260000000000019,9,6.0,0,0,0,31.80540540540541,51.44594594594594,0.0,1.900675675675676,1,0,1,0.0368764527087444,0.033000000000001306,0,2,1,15.05,0.0251
2024,48,0.6233766233766234,2,36.0,0.5870000000000033,0.6369569104237522,0.1610000000000013,9,6.0,0,0,0,31.80540540540541,51.44594594594594,0.0,1.900675675675676,1,0,1,0.6559538709100698,0.5870000000000032,0,2,1,15.05,0.0251
2024,49,0.6363636363636364,2,37.0,-0.1140000000000043,0.5095655283389986,0.046999999999997,9,6.0,0,0,0,31.80540540540541,51.44594594594594,0.0,1.900675675675676,1,0,1,-0.12739138208475365,-0.1140000000000043,0,2,1,15.05,0.0251
2024,50,0.6493506493506493,2,38.0,-0.2450000000000045,0.2357858036831737,-0.1980000000000075,9,6.0,0,0,0,31.80540540540541,51.44594594594594,0.0,1.900675675675676,1,0,1,-0.2737797246558249,-0.2450000000000045,0,2,1,15.05,0.0251
2024,51,0.6623376623376623,2,39.0,1.274000000000001,1.6594403718934374,1.0759999999999934,10,5.0,0,0,0,31.80540540540541,51.44594594594594,0.0,1.900675675675676,1,0,1,1.4236545682102637,1.274000000000001,0,2,1,15.05,0.0251
2024,52,0.6753246753246753,2,40.0,-0.8370000000000033,0.7241194350080414,0.2389999999999901,10,5.0,0,0,0,31.80540540540541,51.44594594594594,0.0,1.900675675675676,1,0,1,-0.935320936885396,-0.8370000000000033,0,2,1,15.05,0.0251
2024,53,0.6883116883116883,2,41.0,1.0760000000000076,1.9265152869658544,1.3149999999999975,11,4.0,0,0,0,31.80540540540541,51.44594594594594,0.0,1.900675675675676,1,0,1,1.2023958519578128,1.0760000000000074,0,2,1,15.05,0.0251
2024,54,0.7012987012987013,2,42.0,0.316999999999993,2.2807527266225605,1.6319999999999908,11,4.0,0,0,0,31.80540540540541,51.44594594594594,0.0,1.900675675675676,1,0,1,0.35423743965670607,0.3169999999999933,0,2,1,15.05,0.0251
2024,55,0.7142857142857143,2,43.0,-1.1229999999999905,1.025835866261405,0.5090000000000003,11,4.0,0,0,0,31.80540540540541,51.44594594594594,0.0,1.900675675675676,1,0,1,-1.2549168603611554,-1.1229999999999905,0,2,1,15.05,0.0251
2024,56,0.7272727272727273,2,44.0,1.503,2.705390666905067,2.0120000000000005,11,4.0,0,0,0,31.80540540540541,51.44594594594594,0.0,1.900675675675676,1,0,1,1.679554800643662,1.5030000000000001,0,2,1,15.05,0.0251
